timestamp,consent,birthplace,address,gender,parent_age,education,occupation,parent1_L1,eng_und,eng_spk,eng_read,eng_write,fr_und,fr_spk,fr_read,fr_write,parent1_OL1,ol1_und,ol1_spk,ol1_read,ol1_write,parent1_OL2,ol2_und,ol2_spk,ol2_read,ol2_write,parent1_OL3,ol3_und,ol3_spk,ol3_read,ol3_write,child_dob,child_sex,langdevissue_yn,langdevissue_details,family_config,oldersib_yn,sib1_dob,sib2_dob,sib3_dob,sibX_dobs,child_languages,eng_freq,fr_freq,ol1_used,ol1_freq,ol2_used,ol2_freq,ol3_used,ol3_freq,between_caregivers,caregiver2_used,view_betterlearner,view_reasoning,view_schoolsuccess,view_heritage,view_employment,view_better_lang_learning,view_comm_family,view_compete_jobs,view_full_comm_member,view_success_workworld,view_flex_think,view_belong_social,concern_general,concern_exposure,concern_help,concern_challenging,concern_confused,concern_distinguish,concern_shrt_delay,concern_lng_prob,concern_prep_school,concern_fluent,id,clean_dobs
2020/09/30 2:56:36 pm CET,I agree,In Quebec,Vaudreuil,Female,49,Bachelor’s degree (or equivalent),Manager,Greek,5,5,5,5,5,5,5,5,Greek,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,May-08,NA,No,NA,With a partner who lives in the same household,Yes,Jul-01,NA,NA,NA,English,5,3,Greek,2,NA,NA,NA,NA,English,English,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,2,eng_233,5/1/2008
2020/09/30 3:11:19 pm CET,I agree,In Quebec,Blainville,Female,36,Cegep or DEP (or equivalent),Business Analyst and Scrum Master,English ; French,5,5,5,5,5,5,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Feb-18,Male,No,NA,With a partner who lives in the same household,Yes,Aug-11,Apr-09,NA,NA,English;French,5,5,NA,NA,NA,NA,NA,NA,French,English;French,5,4,5,5,5,4,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,eng_234,2/1/2018
2020/09/30 6:26:12 pm CET,I agree,Outside of Canada,Montreal,Male,43,Master’s degree (or equivalent),tech product manager,henrew,5,5,5,NA,NA,3,2,1,Hebrew,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,May-16,Male,I am not sure,"Some development delays, not fully evaluated. however language doesnt seem to be the problem",With a partner who lives in a different household,Yes,Dec-11,NA,NA,NA,English;French;One language other than English or French,3,3,Hebrew,5,NA,NA,NA,NA,English;French,One language other than English or French,4,4,4,4,5,5,3,4,5,4,4,4,4,4,4,4,3,2,4,3,4,2,eng_235,5/1/2016
2020/09/30 6:50:09 pm CET,I agree,Outside of Canada,Montreal,Female,34,Master’s degree (or equivalent),MBA student,Russian,5,5,5,5,5,4,4,4,Russian,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jan-19,Male,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;One language other than English or French,2,1,Russian,5,NA,NA,NA,NA,English,English,5,4,4,5,5,4,5,5,4,4,4,4,1,2,1,1,1,2,1,1,1,2,eng_236,1/1/2019
2020/09/30 7:05:25 pm CET,I agree,Outside of Canada,Montreal,Female,33,Master’s degree (or equivalent),Interior designer,Turkish-French,4,4,5,4,5,5,5,5,Turkish,5,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,May-18,Male,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,Several languages other than English or French,3,5,Turkish,3,Arabic,3,NA,NA,French,One language other than English or French,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,2,4,3,5,2,1,3,eng_237,5/1/2018
2020/09/30 7:30:25 pm CET,I agree,Outside of Canada,LaSalle,Female,38,Bachelor’s degree (or equivalent),Full time worker,Spanish,4,4,5,4,3,3,4,2,Spanish,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Apr-20,Female,No,NA,With a partner who lives in the same household,Yes,Jul-18,NA,NA,NA,English;French;Several languages other than English or French,2,2,Spanish,5,Russian,5,NA,NA,One language other than English or French,One language other than English or French,5,4,3,4,5,5,5,4,5,4,5,5,2,2,1,2,1,1,3,1,1,2,eng_238,4/1/2020
2020/09/30 7:41:58 pm CET,I agree,In Quebec,Gatineau,Male,43,Bachelor’s degree (or equivalent),Lawyer,"French, English",5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jun-12,Female,No,NA,With a partner who lives in the same household,Yes,Sep-06,NA,NA,NA,English;French;One language other than English or French,2,3,Japanese,5,NA,NA,NA,NA,One language other than English or French,One language other than English or French,5,5,5,5,5,5,5,5,5,5,5,4,1,5,4,1,1,1,1,1,1,4,eng_239,6/1/2012
2020/09/30 7:48:02 pm CET,I agree,In Quebec,Montreal,Female,29,Master’s degree (or equivalent),School administration,Yiddish; English,5,5,5,5,5,4,5,4,Yiddish,4,2,3,1,Hebrew,5,4,4,3,NA,NA,NA,NA,NA,May-17,Male,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;One language other than English or French,5,1,Hebrew,2,NA,NA,NA,NA,English,One language other than English or French,5,5,5,5,4,5,5,5,5,5,5,5,1,3,3,1,2,1,1,1,1,1,eng_240,5/1/2017
2020/09/30 7:48:36 pm CET,I agree,Outside of Canada,Saint Laurent,Female,36,Master’s degree (or equivalent),Student,"Telugu, kannada, hindi, English.",5,5,5,5,4,3,3,3,Kannada,5,5,5,5,Telugu,5,5,5,3,NA,5,5,4,4,May-17,Female,No,NA,With a partner who lives in the same household,Yes,Oct-13,NA,NA,NA,English;French;One language other than English or French,4,3,Telugu,4,kannada,1,Hindi,2,One language other than English or French,One language other than English or French,4,4,4,4,5,4,4,5,4,5,4,3,1,1,2,1,3,1,3,1,1,1,eng_241,5/1/2017
2020/09/30 8:27:20 pm CET,I agree,In Quebec,Montréal,Female,40,Master’s degree (or equivalent),Professor,Portuguese,5,5,5,5,4,3,3,3,Portuguese,4,4,4,3,English,5,5,5,5,French,4,3,3,2,Sep-11,Female,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French;Several languages other than English or French,5,4,Portuguese,4,Hebrew,2,NA,NA,English,English;French,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,eng_242,9/1/2011
2020/09/30 9:50:16 pm CET,I agree,In Quebec,Montreal,Female,43,Master’s degree (or equivalent),engineer,French,5,4,5,4,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sep-10,Male,No,NA,With a partner who lives in the same household,Yes,Sep-08,NA,NA,NA,English;French,4,5,NA,NA,NA,NA,NA,NA,French,English,5,5,5,5,5,5,5,5,5,5,5,3,1,2,1,1,1,2,2,1,1,1,eng_243,9/1/2010
2020/09/30 10:12:34 pm CET,I agree,Outside of Canada,Montreal,Female,31,Doctoral degree (PhD or MD),Unemployed,Urdu,5,4,5,4,3,2,4,2,Urdu,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,May-18,Female,No,NA,With a partner who lives in the same household,Yes,Sep-14,NA,NA,NA,English;French;One language other than English or French,3,2,Urdu,4,NA,NA,NA,NA,English;French,French,3,4,4,4,5,3,3,5,4,4,4,4,2,1,2,3,3,2,4,1,2,1,eng_244,5/1/2018
2020/09/30 10:15:58 pm CET,I agree,Outside of Canada,Pierrefonds,Female,51,Bachelor’s degree (or equivalent),Certified Translator,"Persian, English",5,5,5,5,4,4,4,4,Persian,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jan-08,Female,No,NA,With a partner who lives in the same household,Yes,Feb-01,NA,NA,NA,English;French;One language other than English or French,1,1,Persian,4,NA,NA,NA,NA,One language other than English or French,One language other than English or French,5,5,5,4,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,eng_245,1/1/2008
2020/10/01 12:43:20 am CET,I agree,Outside of Canada,Montreal,Female,45,Doctoral degree (PhD or MD),profesor,Russian,5,5,5,5,2,1,2,1,Russian,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oct-18,Male,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French;One language other than English or French,2,1,Russian,4,NA,NA,NA,NA,English,English,5,5,5,5,5,5,5,4,5,5,5,5,2,3,4,1,1,1,1,1,3,2,eng_246,10/1/2018
2020/10/01 12:54:00 am CET,I agree,Outside of Canada,Montreal,Female,35,Master’s degree (or equivalent),Student,English,5,5,5,5,3,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov-17,Female,No,NA,With a partner who lives in the same household,Yes,Oct-15,NA,NA,NA,English;French,5,2,NA,NA,NA,NA,NA,NA,English,English;French,4,4,4,3,5,5,1,5,5,5,4,5,1,1,4,1,1,1,1,1,2,1,eng_247,11/1/2017
2020/10/01 1:32:16 am CET,I agree,In Quebec,Gatineau,Female,33,Bachelor’s degree (or equivalent),Pharmacist,French,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aug-17,Male,No,NA,With a partner who lives in the same household,Yes,Nov-15,NA,NA,NA,English;French,2,5,NA,NA,NA,NA,NA,NA,English;French,English;French,5,5,5,5,5,5,5,5,5,5,5,5,2,2,1,1,1,1,2,1,1,1,eng_248,8/1/2017
2020/10/01 2:19:20 am CET,I agree,Outside of Canada,Verdun,Female,37,Cegep or DEP (or equivalent),florist,"Korean, yes",4,3,3,3,3,2,2,2,korean,5,5,5,5,English,4,3,3,3,French,3,2,2,2,Jan-17,Female,No,NA,With a partner who lives in the same household,Yes,NA,Oct-12,NA,NA,English;Several languages other than English or French,4,2,korean,3,NA,NA,NA,NA,English;Several languages other than English or French,English,3,3,5,4,5,3,5,5,5,3,3,5,4,2,5,5,5,5,5,3,3,3,eng_249,1/1/2017
2020/10/01 2:46:19 am CET,I agree,In Quebec,Rimouski,Female,31,Master’s degree (or equivalent),Physiotherapist,French,4,4,4,4,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Feb-18,Male,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French,4,2,NA,NA,NA,NA,NA,NA,French,French,2,2,2,2,4,2,1,4,1,4,3,2,3,3,4,1,2,2,2,1,1,2,eng_250,2/1/2018
2020/10/01 3:55:15 am CET,I agree,Outside of Canada,Montreal,Female,40,Bachelor’s degree (or equivalent),Stay at home mom,Spanish,5,5,5,5,1,1,1,1,Spanish,5,5,5,5,English,5,5,5,5,NA,NA,NA,NA,NA,Dec-15,Male,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,Several languages other than English or French,1,1,Spanish,5,NA,NA,NA,NA,English,English;One language other than English or French,1,1,1,4,4,3,5,3,1,3,2,2,1,3,1,3,1,1,2,1,1,1,eng_251,12/1/2015
2020/10/01 12:21:58 pm CET,I agree,Outside of Quebec but in Canada,Mirabel,Female,36,High school (or equivalent),Stay at home Mom,English,5,5,5,5,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jul-17,Male,No,NA,With a partner who lives in the same household,Yes,Jan-15,NA,NA,NA,English;French,5,3,NA,NA,NA,NA,NA,NA,English,English;French,5,5,5,4,5,5,2,5,5,5,5,5,1,3,2,1,1,1,1,1,1,1,eng_252,7/1/2017
2020/10/01 12:55:18 pm CET,I agree,Outside of Canada,Laval,Female,38,3 university certificates,Claims analyst,Creole,5,5,5,3,5,5,5,5,Creole,5,5,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sep-16,Male,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French,5,4,NA,NA,NA,NA,NA,NA,English;French,English;French,4,4,4,5,5,3,5,5,3,5,3,4,1,3,1,1,1,1,1,1,1,1,eng_253,9/1/2016
2020/10/01 2:24:34 pm CET,I agree,Outside of Canada,Montreal,Female,44,Master’s degree (or equivalent),Student,Persian,5,5,5,5,4,4,4,3,Persian,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mar-08,Male,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,One language other than English or French,2,2,Persian,5,NA,NA,NA,NA,English;One language other than English or French,English;One language other than English or French,5,5,5,5,5,5,5,5,5,5,5,5,1,1,3,1,1,1,1,1,1,1,eng_254,3/1/2008
2020/10/01 2:37:48 pm CET,I agree,Outside of Canada,Montreal,Female,38,Master’s degree (or equivalent),Student,Persian,4,4,4,4,3,3,3,3,Persian,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mar-12,Male,No,NA,With my parent(s) who live(s) in the same household,No,NA,NA,NA,NA,One language other than English or French,4,3,Persian,4,NA,NA,NA,NA,One language other than English or French,One language other than English or French,5,5,5,5,5,5,5,5,5,4,4,5,2,2,1,2,2,1,1,1,2,2,eng_255,3/1/2012
2020/10/01 3:19:10 pm CET,I agree,In Quebec,Kuujjuaq,Female,33,High school (or equivalent),Human Resources Advisor,"English, French and Inuttitut",5,5,5,5,5,5,4,4,English,5,5,5,5,French,5,5,4,4,Inuttitut,4,4,1,1,Oct-18,Male,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French;One language other than English or French,4,3,English,4,French,2,INutitut,4,English;One language other than English or French,English;One language other than English or French,4,4,4,5,5,5,4,5,5,5,5,4,4,3,3,2,3,2,4,3,3,1,eng_256,10/1/2018
2020/10/01 5:18:03 pm CET,I agree,Outside of Canada,Saint-Hunert,Female,30,Doctoral degree (PhD or MD),Student(study for equivalency exams),Persian,4,4,4,4,3,3,3,3,Persian,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dec-19,Male,No,NA,With a partner who lives in the same household,Yes,Dec-19,NA,NA,NA,One language other than English or French,2,2,Persian,5,NA,NA,NA,NA,One language other than English or French,One language other than English or French,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,3,5,2,3,5,eng_258,12/1/2019
2020/10/01 5:34:45 pm CET,I agree,Outside of Canada,"Saint Laurent , Borough of Montreal",Female,50,Cegep or DEP (or equivalent),Director of Global sourcing and Product Development,creole,4,4,4,4,4,4,4,3,creole - fluent,5,5,5,5,Seychellois Creole,4,4,4,4,English,4,4,4,3,Oct-07,Female,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French;One language other than English or French,5,4,English,5,French,4,creole,2,English;French,English;French,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,eng_259,10/1/2007
2020/10/01 6:49:36 pm CET,I agree,Outside of Canada,Montréal,Female,36,AEC on collage,Educator,Farsi,5,5,4,4,4,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jan-18,Male,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,One language other than English or French,3,1,Farsi,4,NA,NA,NA,NA,One language other than English or French,One language other than English or French,5,5,5,5,5,5,5,5,5,5,5,5,1,1,3,1,1,1,1,1,1,1,eng_260,1/1/2018
2020/10/01 7:10:55 pm CET,I agree,In Quebec,Pierrefonds,Female,42,Master’s degree (or equivalent),Administration clerk,Farsi,4,3,4,4,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28/06/2017,Female,No,NA,With a partner who lives in the same household,Yes,Sister 22/10/2009,NA,NA,NA,English,3,1,NA,NA,NA,NA,NA,NA,English,English,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,2,1,1,2,2,1,1,1,eng_261,6/1/2017
2020/10/01 7:15:52 pm CET,I agree,Outside of Canada,Montreal,Male,53,Doctoral degree (PhD or MD),Engineer,Farsi,5,5,5,5,5,5,5,5,Russian,2,2,2,2,Arabic,3,3,3,3,NA,NA,NA,NA,NA,Jul-98,Male,No,NA,With a partner who lives in the same household,Yes,Sep-95,NA,NA,NA,English;French;One language other than English or French,4,4,Farsi,4,NA,NA,NA,NA,Does not apply because I am raising my child alone,Does not apply because I am raising my child alone,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,eng_262,7/1/1998
2020/10/01 7:28:55 pm CET,I agree,Outside of Canada,NA,Male,24,Bachelor’s degree (or equivalent),student,mandarine,3,3,3,2,1,1,1,1,mandarine,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov-96,NA,NA,NA,NA,NA,NA,NA,NA,NA,One language other than English or French,2,1,mandarine,4,NA,NA,NA,NA,One language other than English or French,One language other than English or French,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,2,1,2,3,2,3,4,eng_263,11/1/1996
2020/10/01 7:58:47 pm CET,I agree,Outside of Canada,Montreal,Female,37,Doctoral degree (PhD or MD),Control law design engineer,Farsi,5,5,5,4,3,2,2,1,Farsi,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aug-15,Male,No,NA,With a partner who lives in the same household,Yes,Jan-20,NA,NA,NA,English;French;One language other than English or French,2,2,Farsi,4,NA,NA,NA,NA,English;French,NA,2,2,1,4,4,3,4,4,4,3,4,3,4,5,4,3,3,1,5,3,5,3,eng_264,8/1/2015
2020/10/01 8:02:51 pm CET,I agree,Outside of Canada,Montreal,Female,37,Bachelor’s degree (or equivalent),Computer graphics,Thai,4,4,4,3,1,1,1,1,Thai,5,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oct-16,Male,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,Several languages other than English or French,3,1,Thai,5,Korean,5,NA,NA,English,One language other than English or French,5,3,5,5,5,3,5,5,5,5,5,5,1,3,3,1,2,2,3,1,1,1,eng_265,10/1/2016
2020/10/01 8:14:52 pm CET,I agree,Outside of Canada,St-Constant,Female,41,Bachelor’s degree (or equivalent),web Developer,Persian,4,4,4,4,2,2,2,1,Persian,5,5,5,5,Spanish,2,1,1,1,NA,NA,NA,NA,NA,02/1017,Female,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;Several languages other than English or French,4,1,English,4,Spanish,3,Persian,2,English,One language other than English or French,3,4,5,5,5,4,5,5,3,4,5,5,5,5,5,4,3,3,5,1,3,1,eng_266,2/1/2017
2020/10/01 8:38:28 pm CET,I agree,Outside of Quebec but in Canada,Montreal,Female,39,Bachelor’s degree (or equivalent),Coordinator and editor,English,5,5,5,5,4,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mar-19,Female,No,NA,With a partner who lives in the same household,Yes,Apr-16,NA,NA,NA,English;French,4,2,NA,NA,NA,NA,NA,NA,English;French,English;French,5,3,4,5,4,5,5,4,4,4,4,4,1,2,3,1,1,1,1,1,1,2,eng_267,3/1/2019
2020/10/01 8:39:11 pm CET,I agree,Outside of Canada,Châteauguay,Female,29,Bachelor’s degree (or equivalent),CUSTOM BROKER,SPANISH,5,4,4,4,5,4,4,4,SPANISH,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sep-18,Male,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French;One language other than English or French,2,3,SPANISH,5,NA,NA,NA,NA,One language other than English or French,English;French;One language other than English or French,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,2,2,2,1,1,1,eng_268,9/1/2018
2020/10/01 8:42:12 pm CET,I agree,In Quebec,NDG,Female,32,Bachelor’s degree (or equivalent),Nurse Educator,English,5,5,5,5,5,3,4,5,Tagalog,5,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mar-20,Female,No,NA,With a partner who lives in the same household,Yes,May-18,NA,NA,NA,English;French;One language other than English or French,5,4,Tagalog,3,NA,NA,NA,NA,English;French,English;French,5,5,5,5,5,5,5,5,5,5,5,5,1,3,2,1,1,2,1,1,1,1,eng_269,3/1/2020
2020/10/01 8:47:11 pm CET,I agree,In Quebec,Montreal,Female,30,Master’s degree (or equivalent),Librarian,Armenian,5,5,5,5,5,4,5,4,Armenian,5,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/19/2017,Male,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,French;One language other than English or French,2,3,NA,NA,NA,NA,NA,NA,English;One language other than English or French,One language other than English or French,5,3,3,5,5,3,5,4,5,4,3,3,4,3,1,1,1,1,1,1,1,2,eng_270,10/1/2017
2020/10/01 8:48:38 pm CET,I agree,Outside of Canada,Montreal,Female,40,Doctoral degree (PhD or MD),English Literature Professor,English,5,5,5,5,5,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov-16,Male,No,NA,With a partner who lives in the same household,Yes,Feb-10,NA,NA,NA,English;French,5,3,NA,NA,NA,NA,NA,NA,English,English,5,5,5,5,5,5,1,5,5,5,5,5,1,3,3,1,1,1,1,1,1,1,eng_271,11/1/2016
2020/10/01 8:54:04 pm CET,I agree,Outside of Quebec but in Canada,Montreal,Female,34,Bachelor’s degree (or equivalent),Analyst,French,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jun-18,Female,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French,5,5,NA,NA,NA,NA,NA,NA,English;French,English;French,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,eng_273,6/1/2018
2020/10/01 8:54:53 pm CET,I agree,In Quebec,Pointe-claire,Female,34,Bachelor’s degree (or equivalent),Payroll associate,English,5,5,5,5,4,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oct-17,Male,No,NA,Partner in my house and his dad every second weekend,No,NA,NA,NA,NA,English;French,5,3,NA,NA,NA,NA,NA,NA,English;French,English;French,5,5,5,5,5,5,5,5,5,5,5,5,1,1,3,1,1,1,1,1,1,1,eng_274,10/1/2017
2020/10/01 9:00:42 pm CET,I agree,Outside of Quebec but in Canada,Sainte-Adèle,Female,30,Bachelor’s degree (or equivalent),Health and fitness,English,5,5,5,5,3,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Apr-20,Male,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French,5,2,NA,NA,NA,NA,NA,NA,English,French,5,3,3,5,5,5,5,5,5,5,4,5,1,1,1,1,1,1,1,1,3,1,eng_275,4/1/2020
2020/10/01 9:10:48 pm CET,I agree,Outside of Canada,Dollard Des Ormeaux,Female,31,Master’s degree (or equivalent),Technical program manager- Software,Tamil,5,5,5,5,2,2,1,1,TAMIL,5,5,4,3,ENGLISH,5,5,5,5,HINDI,4,4,5,5,Aug-16,Male,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;One language other than English or French,4,1,TAMIL,5,MALAYALAM,3,ENGLISH,5,English;One language other than English or French,English;One language other than English or French,5,5,5,5,4,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,eng_277,8/1/2016
2020/10/01 9:10:55 pm CET,I agree,Outside of Canada,Montreal,Female,37,Bachelor’s degree (or equivalent),Toy Designer,English,5,5,5,5,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aug-20,Male,I am not sure,Too young to know,With a partner who lives in the same household,Yes,Sep-17,NA,NA,NA,English;French;One language other than English or French,5,1,German,3,NA,NA,NA,NA,English;One language other than English or French,English;One language other than English or French,5,2,3,3,5,5,5,4,3,2,4,2,2,5,1,1,1,1,1,1,1,3,eng_278,8/1/2020
2020/10/01 9:25:18 pm CET,I agree,Outside of Canada,Montreal,Female,35,Master’s degree (or equivalent),Research assistant,Farsi,5,5,5,5,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov-19,Female,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French;One language other than English or French,3,1,Farsi,4,NA,NA,NA,NA,English,English,5,5,5,5,5,5,5,5,3,5,5,5,3,4,1,2,2,2,5,1,3,1,eng_280,11/1/2019
2020/10/01 9:25:19 pm CET,I agree,In Quebec,Verdun,Female,32,Master’s degree (or equivalent),Teacher,French,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Apr-17,Male,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French;One language other than English or French,3,4,Korean,1,NA,NA,NA,NA,English,One language other than English or French,5,5,5,5,5,5,5,5,3,5,5,3,4,5,5,2,2,1,2,1,1,4,eng_281,4/1/2017
2020/10/01 9:25:51 pm CET,I agree,In Quebec,Beaconsfield,Female,36,Bachelor’s degree (or equivalent),Workforce Management Specialist,English,5,5,5,5,5,5,5,4,Italian,4,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dec-16,Male,No,NA,With a partner who lives in the same household,Yes,May-14,NA,NA,NA,English;French;One language other than English or French,5,3,Italian,3,NA,NA,NA,NA,English;French,English;French,3,3,4,4,4,3,5,4,3,3,3,3,1,1,1,1,1,1,1,1,1,1,eng_282,12/1/2016
2020/10/01 9:25:52 pm CET,I agree,Outside of Canada,Montreal,Female,31,Master’s degree (or equivalent),Customer service representative,Malayalam; Hindi; Tamil; English,4,4,5,5,1,1,1,1,Malayalam,5,5,5,5,Hindi,5,5,3,2,Tamil,4,4,1,1,3/22/2018,Male,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English,5,1,Malayalam,2,Tamil,1,Hindi,1,Several languages other than English or French,English,4,3,5,5,5,5,5,3,3,4,4,3,1,3,3,1,4,4,3,4,3,3,eng_283,3/1/2018
2020/10/01 9:27:25 pm CET,I agree,Outside of Canada,Montreal,Female,43,Bachelor’s degree (or equivalent),Editor/Graphic Designer,Spanish,5,5,5,5,5,3,5,2,Spanish,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,May-17,Female,No,NA,With a partner who lives in the same household,Yes,Dec-04,Aug-06,NA,NA,English;French;One language other than English or French,5,3,Spanish,5,NA,NA,NA,NA,One language other than English or French,One language other than English or French,4,2,5,5,5,5,5,5,4,5,3,4,1,1,1,1,1,1,1,1,1,1,eng_284,5/1/2017
2020/10/01 9:33:27 pm CET,I agree,Outside of Quebec but in Canada,Montreal,Female,39,Bachelor’s degree (or equivalent),Unemployed,English,5,5,5,5,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jun-19,Female,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French,5,2,NA,NA,NA,NA,NA,NA,English;French,English;French,4,4,4,4,4,4,4,4,4,4,4,4,1,3,4,1,1,1,1,1,1,1,eng_285,6/1/2019
